instance id,request id,model,input,output,arrival,end_time,latency,queuing_delay,TTFT,TPOT,ITL
0,0,Qwen/Qwen3-235B-A22B,20,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,1,Qwen/Qwen3-235B-A22B,12,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,2,Qwen/Qwen3-235B-A22B,17,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,3,Qwen/Qwen3-235B-A22B,18,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,4,Qwen/Qwen3-235B-A22B,10,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,5,Qwen/Qwen3-235B-A22B,17,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,6,Qwen/Qwen3-235B-A22B,23,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,7,Qwen/Qwen3-235B-A22B,13,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,8,Qwen/Qwen3-235B-A22B,10,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
0,9,Qwen/Qwen3-235B-A22B,14,128,0,2566266271,2566266271,1,29989682,19970681,"[19906389, 19922912, 19921874, 19924207, 19922630, 19921592, 19923925, 19922348, 19921310, 19923737, 19922160, 19921122, 19923455, 19921972, 19920934, 19923267, 19921784, 19920746, 19923173, 19921596, 19920558, 19922985, 19921408, 19920464, 19922797, 19921314, 19920276, 19922703, 19921126, 19920182, 19922609, 19921032, 19920088, 19922421, 19920938, 19919994, 19922327, 19920844, 19919806, 19922233, 19920750, 19919712, 19923643, 19923852, 19924600, 19928719, 19928834, 19929394, 19933419, 19933440, 19934752, 19939435, 19940208, 19941520, 19946203, 19946788, 19948006, 19952501, 19953086, 19954210, 19958611, 19959196, 19960226, 19964533, 19965024, 19965960, 19970267, 19970664, 19971506, 19975813, 19976116, 19976864, 19981077, 19981286, 19982128, 19986247, 19986456, 19987110, 19991229, 19991344, 19992092, 19996117, 19996138, 19996792, 20000723, 20000744, 20001398, 20005329, 20005350, 20005910, 20009747, 20009768, 20010234, 20014071, 20013998, 20014464, 20018301, 20018228, 20018600, 20022437, 20022270, 20022642, 20026385, 20026218, 20026590, 20030239, 20030072, 20030444, 20034093, 20033832, 20034204, 20037853, 20037592, 20037776, 20041519, 20041164, 20041442, 20044997, 20044736, 20044920, 20048475, 20048120, 20048304, 20051859, 20051504, 20051688, 20055243]"
